"ID",y,x
507,-109947.423711997,11352334.3124778
507,-109946.88558785,11352341.795003
507,-109950.234946785,11352335.6650096
507,-109951.604379975,11352338.4739715
507,-109946.052423221,11352338.0453915
507,-109944.473307194,11352337.2958402
507,-109943.534373344,11352343.017662
507,-109943.545506947,11352335.3978429
507,-109947.334643173,11352335.6297585
507,-109949.000972437,11352338.6279634
507,-109949.494562175,11352334.0861282
507,-109949.468583768,11352334.8913392
507,-109949.837848273,11352338.7151637
507,-109941.198172331,11352335.6965502
507,-109943.78487941,11352337.7930673
507,-109942.87934637,11352331.5851503
507,-109941.600837636,11352343.542719
507,-109944.90195091,11352340.8283788
507,-109945.961498797,11352343.531587
507,-109947.293819962,11352339.7114731
507,-109946.501478544,11352351.533603
507,-109944.966896928,11352349.1680639
507,-109946.692605397,11352341.5129936
507,-109946.438388127,11352347.2737773
507,-109946.471788937,11352343.0380706
507,-109949.76176865,11352348.9843867
507,-109944.859272098,11352345.9138241
507,-109945.08565536,11352347.6244337
507,-109946.683327394,11352349.5632481
507,-109941.606404437,11352345.5279165
507,-109938.244056377,11352340.8413659
507,-109940.173880866,11352348.5353981
507,-109938.605898467,11352336.0397853
507,-109938.668988883,11352336.7169788
507,-109914.655663998,11352338.3607967
507,-109908.511771296,11352346.2422166
507,-109907.901278791,11352352.5113593
507,-109900.842575263,11352354.7284724
507,-109889.2376513,11352351.5985395
507,-109882.00637731,11352351.7191356
507,-109891.019027517,11352349.6856995
507,-109868.761103431,11352353.3907833
507,-109848.546196295,11352366.188814
507,-109839.04181313,11352364.9253378
507,-109824.351028464,11352364.3371998
507,-109791.601547352,11352378.9033552
507,-109790.486331915,11352433.2717945
507,-109787.927459902,11352455.1275212
507,-109776.203781098,11352459.7231609
507,-109773.756245162,11352462.6156123
507,-109776.185225102,11352525.9174407
507,-109780.146930385,11352531.6411179
507,-109800.482447775,11352552.3762283
507,-109803.61284461,11352552.9235492
507,-109805.292162426,11352554.6527119
507,-109803.805826988,11352552.5042457
507,-109796.331471099,11352552.751004
507,-109798.853231175,11352575.5381038
507,-109812.543846516,11352617.455458
507,-109843.326393484,11352637.1163354
507,-109865.745753251,11352641.431821
507,-109881.340216844,11352618.8840581
507,-109917.190414081,11352642.2611512
507,-109918.366864713,11352640.2574003
507,-109910.384072021,11352616.7893964
507,-109926.293989564,11352617.8265229
507,-109925.035892491,11352617.2699255
507,-109927.509407833,11352661.0407493
507,-109904.889639495,11352696.8429529
507,-109891.790957213,11352699.5814123
507,-109887.281848674,11352705.3496173
507,-109883.518691464,11352724.9956521
507,-109885.125641234,11352737.1702938
507,-109889.14672689,11352766.6681035
507,-109891.802090814,11352778.0356788
507,-109904.9267515,11352795.6631202
507,-109921.916628232,11352802.5185455
507,-109922.165278684,11352801.5593425
507,-109923.948510659,11352802.5408094
507,-109924.464367569,11352804.2477082
507,-109927.843415908,11352795.7688737
507,-109921.309846906,11352799.7986393
507,-109922.209813092,11352796.0230532
507,-109916.713524789,11352799.9489206
507,-109901.740685799,11352805.9620284
507,-109901.861299818,11352806.1735354
507,-109860.512960996,11352818.1236827
507,-109868.902129039,11352810.4537698
507,-109870.666804756,11352801.7059132
507,-109854.335668392,11352821.6191147
507,-109853.161073565,11352821.8306218
507,-109869.698181491,11352821.4131737
507,-109900.729383647,11352827.0756251
507,-109908.727020933,11352825.801017
507,-109926.401614388,11352795.924721
507,-109982.925062707,11352755.1205617
507,-109990.05799183,11352755.6029461
507,-109987.441594815,11352754.6344665
507,-109989.501311612,11352752.478579
507,-109976.49911757,11352718.232993
507,-109978.644191938,11352667.0742657
507,-109948.652119539,11352633.4965966
507,-109922.044664658,11352579.2283449
507,-109907.043991447,11352609.2141051
507,-109813.065270071,11352578.0168178
507,-109784.336874474,11352515.8114863
507,-109747.787129078,11352424.4608568
507,-109686.589462212,11352364.0960076
507,-109695.043572291,11352330.6129601
507,-109623.924026715,11352256.7506226
507,-109520.776865398,11352243.976711
507,-109465.116340644,11352222.633054
507,-109420.904862962,11352222.9484592
507,-109354.520854781,11352234.8206829
507,-109334.300408858,11352256.6170392
507,-109300.025670002,11352280.1870861
507,-109237.826054519,11352263.2201404
507,-109226.58484827,11352273.7602408
507,-109202.729295163,11352317.7240184
507,-109167.738308123,11352332.3198589
507,-109139.637154021,11352333.7317612
507,-109133.149988796,11352324.3363962
507,-109105.666750871,11352302.4992227
507,-109091.052074639,11352314.6868516
507,-109087.891994264,11352351.1495508
507,-109082.035732643,11352358.5281778
507,-109074.156871303,11352361.4484591
507,-109093.672176532,11352405.3677088
507,-109082.809516255,11352315.6404886
507,-109090.400760361,11352291.0258938
507,-109096.999260619,11352320.7908704
507,-109117.39411972,11352394.0706358
507,-109087.426239614,11352480.9091152
507,-109071.49223524,11352562.8272733
507,-109131.585720996,11352618.2012986
507,-109094.408848243,11352583.1393696
507,-109095.19747665,11352580.7571325
507,-109101.690208005,11352581.1152102
507,-109106.152917104,11352582.0781238
507,-109110.721395246,11352591.6237702
507,-109158.373112116,11352635.8936763
507,-109162.433157434,11352631.3778157
507,-109164.628328206,11352632.8565096
507,-109161.278976356,11352633.0624506
507,-109161.193618913,11352633.3147748
507,-109161.154651386,11352635.7971995
507,-109158.554960581,11352635.9326381
507,-109160.922701813,11352636.8862751
507,-109166.307643134,11352636.9437902
507,-109166.977513511,11352639.5876281
507,-109166.710307599,11352641.7787667
507,-109172.123082954,11352642.7991955
507,-109186.099437096,11352626.771044
507,-109188.931077683,11352622.0177018
507,-109200.69370549,11352620.9434687
507,-109209.908599217,11352628.3759001
507,-109209.440988817,11352628.952906
507,-109190.742140088,11352634.1292624
507,-109191.031613179,11352633.4168176
507,-109185.451833845,11352636.5523167
507,-109179.018480126,11352640.1943194
507,-109185.232873435,11352632.5151298
507,-109162.242030985,11352616.3738036
507,-109158.931646685,11352609.0248619
507,-109152.307166978,11352594.1284587
507,-109159.878000938,11352589.1617541
507,-109160.366022839,11352588.4010709
507,-109130.403706068,11352580.7163154
507,-109120.116279598,11352573.6252639
507,-109095.327368389,11352552.8215063
507,-109091.714522496,11352547.7954313
507,-109090.896204556,11352537.576302
507,-109042.209073743,11352503.2527924
507,-109031.674855445,11352468.2539445
507,-109015.770542987,11352433.6595574
507,-109012.118730351,11352429.6817409
507,-109010.938571398,11352427.7206625
507,-109008.921538729,11352427.9136164
507,-109009.301935874,11352427.1789078
507,-108963.735927495,11352305.1374946
507,-108927.783764443,11352186.9421699
507,-108926.907923405,11352161.2366443
507,-108924.755432725,11352097.1147622
507,-108912.078005112,11352028.0911119
507,-108921.831014374,11351987.5856598
507,-108937.332658613,11351958.9468656
507,-108959.213841042,11351942.4882789
507,-108957.829566743,11351942.5012661
507,-108960.351321134,11351943.2211321
507,-108959.122916859,11351941.6812126
507,-108961.388599068,11351942.5086874
507,-108960.561003435,11351943.0986807
507,-108961.614981729,11351942.9428334
507,-108963.719227136,11351943.2786473
507,-108959.607227305,11351942.1302011
507,-108961.839508796,11351943.0782722
507,-108964.14415853,11351944.2341395
507,-108959.883711047,11351942.4084999
507,-108959.087660543,11351942.5773345
507,-108964.945775831,11351944.7517751
507,-108959.698151489,11351944.0615943
507,-108959.276931292,11351943.9354323
507,-108960.674194766,11351944.271246
507,-108960.034014289,11351944.7610517
507,-108967.601133154,11351946.1488348
507,-108960.62223809,11351943.7665977
507,-108961.00077959,11351945.0560484
507,-108961.069436626,11351944.1747692
507,-108959.545992651,11351944.4141061
541,-106944.96652795,11351673.4754527
541,-106945.35991211,11351673.3659885
541,-106943.370724284,11351668.6367655
541,-106937.596141772,11351658.8647695
541,-106931.934750069,11351657.3415478
541,-106927.013737095,11351654.5975224
541,-106922.916604169,11351650.1224789
541,-106918.596801022,11351648.2170602
541,-106906.520650564,11351650.5863101
541,-106893.80803469,11351646.5583998
541,-106879.000463387,11351631.8939122
541,-106874.706638934,11351627.8511594
541,-106858.327387673,11351632.5117354
541,-106853.714402796,11351626.4949169
541,-106857.390317128,11351636.7400207
541,-106857.05074503,11351637.5396658
541,-106855.903993358,11351647.5509986
541,-106855.013312449,11351661.683008
541,-106836.954757484,11351663.7294313
541,-106828.027537503,11351673.1730348
541,-106818.274582385,11351701.1346355
541,-106805.665882218,11351712.3927467
541,-106796.875976255,11351707.4501613
541,-106815.519038604,11351720.7565511
541,-106820.779622203,11351737.8366716
541,-106817.370912469,11351738.2411324
541,-106811.026667271,11351735.0239991
541,-106812.949053345,11351736.9219964
541,-106814.710003532,11351739.8830949
541,-106823.932261228,11351763.4049033
541,-106822.171310998,11351771.4607238
541,-106796.211676847,11351817.6174953
541,-106799.535029484,11351814.5246688
541,-106924.328704778,11351788.036196
541,-106925.291753686,11351785.8098062
541,-106925.056094319,11351786.8339455
541,-106923.972432351,11351785.9730748
541,-106925.818739987,11351788.7690493
541,-106924.631165225,11351787.8692168
541,-106926.355004217,11351788.6447426
541,-106924.857546663,11351787.8358209
541,-106925.403088819,11351787.7078035
541,-106925.850284941,11351787.3812664
541,-106925.857707283,11351788.3831418
541,-106925.837295843,11351787.0287546
541,-106923.996554962,11351786.7430346
541,-106924.013255232,11351784.9526461
541,-106923.684816589,11351786.9823715
541,-106925.356699181,11351786.8395115
541,-106925.104339543,11351787.2402616
541,-106925.237941705,11351786.1381987
541,-106925.198974407,11351787.2495382
541,-106925.714827195,11351786.0992369
541,-106925.122895399,11351786.3719696
541,-106924.872391347,11351785.4183326
541,-106924.768478557,11351785.7782657
541,-106914.778006014,11351787.728212
541,-106896.279674467,11351781.6446019
541,-106876.645725599,11351768.2936843
541,-106847.56313785,11351749.0187145
541,-106820.247069293,11351737.5045685
541,-106761.486261921,11351677.560878
541,-106759.751290168,11351618.4316752
541,-106736.686372309,11351570.3305232
541,-106719.446135744,11351549.9720436
541,-106711.274141416,11351532.0867122
541,-106711.576601693,11351529.1794181
541,-106711.892051062,11351525.8843612
541,-106688.734356878,11351525.4168193
541,-106690.413660775,11351501.2994516
541,-106686.850938702,11351497.1305367
541,-106687.867798957,11351492.7519701
541,-106674.273787816,11351474.2747899
541,-106664.88638674,11351462.3932896
541,-106666.656614164,11351461.5713807
541,-106668.900015597,11351460.630731
541,-106678.424730014,11351468.7570539
541,-106678.703067669,11351469.4008515
541,-106678.83110299,11351467.9407108
541,-106677.177777324,11351466.4434637
541,-106676.209162292,11351456.3746158
541,-106675.461361797,11351477.1561094
541,-106710.897457757,11351527.9233632
541,-106702.773708809,11351539.9829747
541,-106704.204364446,11351540.8327134
541,-106693.328783912,11351567.233986
541,-106678.248449499,11351607.9453792
541,-106652.94941314,11351652.9314406
541,-106642.18145795,11351667.9688486
541,-106629.131134585,11351694.4628874
541,-106630.389220623,11351686.6575357
541,-106626.013753271,11351691.6594915
541,-106631.098053761,11351711.8268726
541,-106631.847709752,11351710.721099
541,-106631.103620514,11351717.2110254
541,-106612.371499149,11351720.2945752
541,-106620.758739111,11351722.1369128
541,-106633.063117364,11351716.9791097
541,-106640.056814062,11351677.0562297
541,-106648.351275422,11351665.0485672
541,-106664.01426212,11351647.610369
541,-106664.815874536,11351642.3189826
541,-106664.929065177,11351643.2280918
541,-106666.129628222,11351641.3913202
541,-106670.894768743,11351629.4745687
541,-106671.911628954,11351618.3463302
541,-106667.890577729,11351599.7466987
541,-106709.045584409,11351534.8808314
541,-106717.072843094,11351501.4831288
541,-106682.596083686,11351468.1856137
541,-106717.041298157,11351424.7413272
541,-106788.794903927,11351416.1660157
541,-106837.314741001,11351308.5608853
541,-106792.079289215,11351261.7528947
541,-106752.445853041,11351161.7898473
541,-106706.082215955,11351054.7505909
541,-106680.070633349,11350892.6898209
541,-106705.829856463,11351026.1526137
541,-106734.02360835,11351120.9838327
541,-106784.720039507,11351254.1442076
541,-106883.802718278,11351381.2617893
541,-106900.965027694,11351476.822151
541,-106998.591101774,11351580.1989961
541,-107040.427144307,11351552.6789626
541,-107127.713925782,11351460.9572682
541,-107170.539010278,11351371.4897934
541,-107218.27212718,11351266.6361097
541,-107200.100364155,11351147.8285279
541,-107244.259623957,11351087.0035581
541,-107244.855267425,11351091.3450182
541,-107237.232515584,11351066.48181
541,-107207.964341552,11351119.2862104
541,-107222.224527503,11351230.5092243
541,-107300.201868692,11351290.3675699
541,-107302.896181603,11351291.8110125
541,-107304.05963491,11351295.0095926
541,-107476.380655101,11351513.4295655
541,-107640.008318875,11351564.3637985
541,-107707.199204824,11351487.3696727
541,-107759.586208203,11351445.1721644
541,-107796.798204887,11351497.2845286
541,-107798.217731113,11351503.0323251
541,-107798.045161257,11351503.2827939
541,-107798.408856867,11351503.1213807
541,-107798.789252785,11351503.4590497
541,-107800.208779017,11351504.8616753
541,-107800.398049182,11351505.3292172
541,-107794.473150834,11351504.7039727
541,-107797.666620932,11351506.3236713
541,-107791.641520776,11351521.3332494
541,-107782.975916472,11351524.032747
541,-107774.119186624,11351511.8840798
541,-107770.220592639,11351530.2703491
541,-107782.693866827,11351304.686967
541,-107923.599957463,11351323.4702757
541,-107971.379559174,11351284.4991773
541,-108026.501740316,11351284.6476033
541,-108064.127560172,11351301.3362503
541,-108078.471280031,11351306.1248438
541,-108109.121937052,11351318.4349241
541,-108118.715344562,11351327.1345423
541,-108117.707758423,11351331.9379783
541,-108113.348974219,11351350.7361297
541,-108098.053334685,11351359.778983
541,-108103.712888244,11351380.4176166
541,-108119.910345439,11351390.3844216
541,-108119.541082745,11351392.6163774
541,-108097.611703952,11351406.2919768
541,-108120.216518023,11351408.3736513
541,-108149.930104699,11351382.5716487
541,-108149.687022203,11351382.9241605
541,-108149.915259967,11351381.8146762
541,-108151.143661591,11351381.5345221
541,-108151.845075207,11351379.7682529
541,-108150.188031928,11351381.2599341
541,-108151.514779906,11351377.1281256
541,-108151.776418318,11351376.821997
541,-108154.832577665,11351386.6886145
541,-108242.34785432,11351400.4105971
541,-108276.492604787,11351461.6641469
541,-108270.315338415,11351496.0173418
541,-108261.586632964,11351515.3182861
541,-108260.154115847,11351561.9555868
541,-108233.409467626,11351614.9139793
541,-108224.999924846,11351636.1129209
541,-108230.637213212,11351634.0850509
541,-108266.082732706,11351573.05414
541,-108254.939902036,11351531.2258414
541,-108264.789384984,11351487.4847028
541,-108371.608417262,11351512.2421576
541,-108390.873180825,11351543.3782191
541,-108394.239226111,11351539.1610658
541,-108426.220369017,11351612.6579042
541,-108435.281229438,11351626.5913939
541,-108448.229557489,11351638.8476698
541,-108458.74149224,11351652.0631486
541,-108458.98643053,11351654.9574554
541,-108472.276188541,11351665.2044145
541,-108472.764209544,11351648.7421172
541,-108470.800991977,11351645.0908379
541,-108471.717654998,11351629.4096322
541,-108475.178336262,11351611.8712465
541,-108474.415687466,11351612.2478775
541,-108474.17817154,11351611.5799605
541,-108474.974221013,11351612.2348902
541,-108474.02044612,11351611.4185473
541,-108474.077969509,11351612.3944481
541,-108474.094669847,11351611.9287616
541,-108474.235694929,11351612.6356403
541,-108473.98518985,11351612.0363705
541,-108474.391564755,11351611.2942405
541,-108474.133637303,11351613.015982
541,-108474.655058986,11351612.0308045
541,-108473.601082063,11351611.9918427
541,-108473.923955275,11351612.5632827
541,-108474.074258322,11351612.6894447
541,-108474.519600684,11351612.1680985
541,-108474.469499668,11351612.2515881
541,-108474.03714646,11351613.2349102
541,-108474.434243399,11351612.2534435
541,-108473.747673924,11351612.9343476
541,-108474.643925427,11351612.130992
541,-108474.436098991,11351611.9046423
541,-108474.434243399,11351611.9343275
541,-108473.782930195,11351612.3517756
541,-108473.89797697,11351612.0345151
541,-108474.718149154,11351611.5447093
541,-108474.974221013,11351611.8230081
541,-108474.59939119,11351610.8563838
541,-108474.356308484,11351611.7896122
541,-108475.916862348,11351610.8433965
541,-108476.254580307,11351687.1992906
541,-108389.446229993,11351756.5086609
541,-108372.213340471,11351830.1947425
541,-108325.211181083,11351938.6013733
541,-108344.249559975,11352007.4821636
541,-108334.195959773,11352055.8746015
541,-108295.790764134,11352022.2969324
541,-108240.328970199,11352020.3451307
541,-108192.616135654,11352000.0497322
541,-108181.799891307,11351998.7472942
541,-108168.434064315,11352006.1723042
541,-108157.371026979,11351987.552264
541,-108130.194033253,11351923.927609
541,-108076.996085014,11351914.9070197
541,-108029.305538273,11351921.8644878
541,-107985.871722761,11351954.8577296
541,-107921.488295529,11352041.0691092
541,-107904.789837468,11352053.2066444
541,-107891.79884955,11352069.830355
541,-107848.392883733,11352041.6720898
541,-107862.595570527,11351947.8149165
541,-107872.745648823,11351925.2226258
541,-107874.857310485,11351924.0370733
541,-107868.318210614,11351911.2149232
541,-107867.139910849,11351913.3708107
541,-107801.175541331,11351964.1955796
541,-107684.176907926,11351933.9834698
541,-107684.119384658,11351933.1300203
541,-107683.781667409,11351933.2246419
541,-107683.399416018,11351932.8554322
541,-107683.579408178,11351933.271025
541,-107684.000626944,11351932.8535769
541,-107684.232575604,11351933.4454255
541,-107684.614826995,11351932.4732353
541,-107684.601837871,11351932.4621034
541,-107664.464983519,11351928.4026526
541,-107614.62942811,11351923.0667383
541,-107601.098473813,11351911.8104825
541,-107585.066186298,11351901.2722374
541,-107582.524029659,11351895.8565442
541,-107581.989620091,11351890.212646
541,-107577.619708543,11351845.4362361
541,-107547.921011654,11351822.4283527
541,-107515.37955558,11351841.1949635
541,-107465.595976285,11351844.5512461
541,-107459.756440241,11351844.8425322
541,-107454.241632214,11351843.265506
541,-107460.389195811,11351845.9817016
541,-107460.402184927,11351842.7719896
541,-107461.76047548,11351840.6977365
541,-107458.682054687,11351840.7404089
541,-107458.876891445,11351843.2729273
541,-107471.48746889,11351845.2043205
541,-107462.218805763,11351846.8184531
541,-107456.913679161,11351842.3582522
541,-107456.969346806,11351845.6273346
541,-107458.89359174,11351843.916725
541,-107461.662129306,11351843.4918557
543,-107624.039119735,11352053.067495
543,-107634.645666521,11352056.6352847
543,-107661.954371361,11352057.3941125
543,-107660.299185824,11352047.2454857
543,-107659.716530829,11352044.6368989
543,-107660.249084918,11352042.6999397
543,-107664.817545464,11352044.7890355
543,-107667.489593898,11352042.2973343
543,-107680.590053864,11352048.0544072
543,-107721.758159483,11352037.2545614
543,-107736.691943788,11352036.6775553
543,-107703.935223095,11351960.891246
543,-107681.734952441,11351934.5363565
543,-107682.070814099,11351934.9872004
543,-107681.974323456,11351935.475151
543,-107681.265488356,11351934.6625187
543,-107682.408531346,11351933.2988549
543,-107681.243221285,11351932.3656264
543,-107682.256373024,11351935.7478837
543,-107805.627101418,11352001.767763
543,-107854.169335719,11351999.3502748
543,-107826.044157385,11352097.4728399
543,-107816.016549282,11352172.5188746
543,-107758.977574799,11352125.4808238
543,-107728.931868422,11352125.8574547
543,-107715.131849563,11352178.4763227
543,-107734.660073251,11352215.0243668
543,-107737.994567647,11352217.3824847
543,-107778.336942086,11352223.5050567
543,-107776.81721409,11352224.0393902
543,-107777.004628653,11352222.0987205
543,-107777.164209371,11352222.2694103
543,-107750.289704168,11352224.9262355
543,-107713.812525479,11352217.2878631
543,-107713.072145298,11352215.6125048
543,-107711.936524575,11352216.1765236
543,-107710.979040436,11352218.0151505
543,-107714.595584217,11352233.4403212
543,-107731.30145622,11352270.4948691
543,-107719.542585668,11352276.6248624
543,-107693.089303343,11352281.4839582
543,-107682.49759963,11352277.7695978
543,-107675.082664974,11352277.3465838
543,-107665.478135214,11352275.3947821
543,-107663.602134549,11352301.3841724
543,-107670.183909423,11352310.2990084
543,-107640.505616744,11352320.2324176
543,-107613.078155762,11352362.9865234
543,-107602.876127957,11352397.8629199
543,-107604.757695087,11352430.0973337
543,-107561.309083721,11352507.7927723
543,-107550.743361943,11352516.2289344
543,-107545.434522924,11352522.2791487
543,-107544.269213285,11352542.3574742
543,-107538.385141903,11352543.0847616
543,-107508.287496584,11352504.6090348
543,-107532.202320856,11352467.8865902
543,-107620.378042687,11352481.05012
543,-107658.920483079,11352505.5274206
543,-107718.852306392,11352538.5744668
543,-107741.106391325,11352563.6955653
543,-107742.412726378,11352608.4812517
543,-107782.396972466,11352643.4040313
543,-107812.281246775,11352674.8221022
543,-107814.250027674,11352676.5995035
543,-107813.114406646,11352675.243261
543,-107829.445453829,11352683.8000192
543,-107893.008694427,11352697.9079094
543,-107938.016040001,11352741.3577619
543,-107903.218152432,11352744.4097713
543,-107849.597161701,11352740.4245335
543,-107848.266703607,11352748.5823968
543,-107842.948582456,11352754.3877083
543,-107842.638698917,11352753.5509568
543,-107838.181571621,11352763.8220351
543,-107836.672976924,11352768.5197176
543,-107860.487620115,11352787.5015462
543,-107885.593755635,11352786.4774069
543,-107953.020345311,11352792.863435
543,-107980.236293654,11352772.4381637
543,-108006.817631886,11352748.8903808
543,-108099.882947728,11352835.0813519
543,-108148.130180879,11352950.3434079
543,-108133.797591914,11352978.0304206
543,-108120.544957705,11352996.6541714
543,-108104.013494041,11352861.2265896
543,-108057.189504929,11352712.1382509
543,-108050.772870908,11352610.1937166
543,-108056.566026315,11352564.2929798
543,-108055.339480592,11352563.385726
543,-108055.992648661,11352562.6974005
543,-108051.826846644,11352565.5267709
543,-107998.389538262,11352520.2290148
543,-108012.202556619,11352353.9585127
543,-108047.584965439,11352270.7471933
543,-108103.239712451,11352198.7624446
543,-108115.371568842,11352216.3991626
543,-108189.294626377,11352353.1087738
543,-108330.262103731,11352341.2495375
543,-108367.59848153,11352453.0810979
543,-108414.20354935,11352520.0731675
543,-108415.023721402,11352552.1053509
543,-108403.830785306,11352567.6436965
543,-108394.721680233,11352570.5528459
543,-108390.260835213,11352581.8833147
543,-108387.128594649,11352592.1117206
543,-108395.606797992,11352609.5035358
543,-108409.781671549,11352622.4203073
543,-108426.836425872,11352635.5040581
543,-108423.20131932,11352642.0385122
543,-108419.254473196,11352641.357608
543,-108413.44275627,11352636.8603006
543,-108412.735775386,11352637.1571525
543,-108429.048292664,11352641.3910039
543,-108459.413216944,11352665.682772
543,-108495.970258411,11352678.8166167
543,-108527.400298739,11352688.0375811
543,-108393.086902996,11352729.6358195
543,-108369.032854648,11352756.8163285
543,-108367.815585869,11352785.9542053
543,-108368.648746969,11352798.8412917
543,-108363.028156867,11352834.4523968
543,-108350.230134753,11352872.1655849
543,-108212.524780422,11352785.4792421
543,-108102.258104633,11352694.3568176
543,-108081.089519251,11352690.1693494
543,-108168.385818932,11352824.264808
543,-108288.737657896,11352834.9922963
543,-108472.793899035,11352829.9699319
543,-108292.539766452,11352842.992457
543,-108270.319049599,11353077.3737896
543,-108265.080712949,11353187.29251
543,-108352.980122939,11353298.3411234
543,-108305.139238219,11353407.0965553
543,-108265.015767224,11353305.5898777
543,-108260.879652366,11353302.9274865
543,-108261.295305001,11353307.7884376
543,-108261.187680658,11353311.3116995
543,-108262.597930674,11353306.4841442
543,-108263.225120813,11353309.3951489
543,-108238.566157786,11353402.5677073
543,-108171.354765605,11353601.6403527
543,-107987.155791571,11353764.0925963
543,-107744.374084555,11353855.7252352
543,-107609.53398092,11353830.7117456
543,-107609.036683092,11353830.8323417
543,-107609.001426902,11353830.4891066
543,-107609.498724731,11353829.8156237
543,-107594.119604129,11353834.0828708
543,-107518.591579202,11353801.7055969
543,-107479.685457808,11353737.1180284
543,-107457.427677083,11353763.2298703
543,-107411.735676803,11353898.0934334
543,-107372.66998584,11353881.8927367
543,-107157.713194786,11353990.6388921
543,-107005.492025885,11354045.8348062
543,-106769.318685307,11354043.0017252
543,-106624.36785017,11354094.5612027
543,-106617.936395731,11354105.0011156
543,-106574.979626948,11354115.3760921
543,-106574.439652044,11354167.6053418
543,-106590.737245415,11354108.2293808
543,-106690.198412982,11354071.3993273
543,-106757.799215006,11354075.9838349
543,-106780.539406793,11354012.861973
543,-106918.925239662,11354006.7097158
543,-107020.835866475,11353875.3972445
543,-107085.237696347,11353747.4002387
543,-107125.873183925,11353672.2799909
543,-107312.467301588,11353606.2118732
543,-107342.685544538,11353630.0323888
543,-107342.884092411,11353632.8283634
543,-107342.136290607,11353631.1715584
543,-107343.322011087,11353629.4145657
543,-107340.692643454,11353631.7578409
543,-107340.885624565,11353635.6261932
543,-107339.508778571,11353637.286709
543,-107340.55718556,11353638.4462871
543,-107335.786469884,11353638.7023219
543,-107334.869809625,11353639.8414913
543,-107333.999539057,11353634.5556709
543,-107280.502953392,11353504.297024
543,-107040.970831043,11353349.0824027
543,-107017.243451935,11353341.8113846
543,-107026.734774517,11353358.1215454
543,-107026.75704155,11353358.3998441
543,-107027.029812701,11353357.8376807
543,-107026.578905287,11353357.9267363
543,-107027.098469385,11353357.5649479
543,-107027.009401254,11353357.4814583
543,-107027.491853631,11353358.474057
543,-107027.34155116,11353357.1252359
543,-107027.788747402,11353357.7115185
543,-107026.345101445,11353359.4777878
543,-106937.64809817,11353345.2882633
543,-106856.278821575,11353362.3201454
543,-106826.550491773,11353361.1086183
543,-106774.371442767,11353446.737426
543,-106785.879780058,11353488.5304735
543,-106770.864387454,11353517.8074995
543,-106726.102117628,11353481.845738
543,-106673.782057966,11353516.3770441
543,-106653.663813072,11353576.951545
543,-106653.59701204,11353643.0660459
543,-106635.590422974,11353664.9310492
543,-106634.326770167,11353668.0851015
543,-106654.43202495,11353643.6504733
543,-106658.742547179,11353636.4388255
543,-106663.045647121,11353637.9212301
543,-106661.874773436,11353640.1179347
543,-106659.954243708,11353639.3850814
543,-106661.158517904,11353637.2310493
543,-106661.802405649,11353637.7004465
543,-106672.199244527,11353642.2534137
543,-106670.00594385,11353643.1105737
543,-106673.861848092,11353643.8805335
543,-106671.280730283,11353640.5298168
543,-106671.89678428,11353642.4816186
543,-106671.009814971,11353641.7135141
543,-106673.615055375,11353646.0234337
543,-106672.735508399,11353641.8081357
543,-106673.065802411,11353645.596709
543,-106673.962049646,11353642.6986916
543,-106674.357289111,11353643.3053829
543,-106675.676609582,11353641.8990465
543,-106675.537440755,11353640.0845388
543,-106673.336717724,11353655.7360593
543,-106668.935271698,11353662.8901919
543,-106659.902287349,11353664.2965281
543,-106678.376484821,11353633.6224424
543,-106723.411519976,11353612.4290667
543,-106807.052004203,11353624.9024157
543,-106812.2736204,11353633.9953627
543,-106875.985137222,11353725.7003592
543,-106978.823545444,11353740.0550076
543,-106988.079207662,11353714.533159
543,-107004.679279237,11353667.6528107
543,-106992.191185978,11353396.5601655
543,-106738.605046838,11353307.1390738
543,-106725.517608483,11353295.1926372
543,-106623.510570317,11353304.6028448
543,-106650.431385335,11353381.2277609
543,-106707.397825366,11353475.5654634
543,-106722.248068444,11353614.0673186
543,-106680.211657761,11353623.1120272
543,-106655.892369755,11353641.216287
543,-106600.217423867,11353641.672697
543,-106617.812071598,11353402.7773591
543,-106824.327500848,11353347.9321012
543,-106734.099687319,11353301.5749547
543,-106715.970625873,11353236.4920144
543,-106684.61867067,11353246.8298844
543,-106684.14549665,11353252.7372387
543,-106682.345579796,11353251.8893553
543,-106682.64432888,11353250.0191879
543,-106682.04311954,11353251.4329454
543,-106682.07652006,11353249.7650083
543,-106683.18615952,11353250.213997
543,-106682.781642125,11353251.6982568
543,-106682.596083686,11353251.2789534
543,-106682.380835898,11353257.5369641
543,-106684.629804176,11353250.0600049
543,-106685.14194547,11353248.1156246
543,-106685.108544951,11353249.5052628
543,-106683.715001071,11353250.3976741
543,-106685.581718972,11353248.5609025
543,-106684.698460798,11353249.3883774
543,-106685.182768326,11353246.8799782
543,-106686.049326241,11353248.7631329
543,-106682.445781351,11353250.7520411
543,-106684.650215605,11353250.7205006
543,-106683.974782885,11353251.6351757
543,-106686.351786497,11353252.2993821
543,-106681.644168899,11353251.3401791
543,-106680.751632813,11353250.3865422
543,-106683.345739778,11353249.768719
543,-106682.443925767,11353251.2437023
543,-106680.534529441,11353249.9319875
543,-106682.078375644,11353249.7445997
543,-106683.527587049,11353249.8967364
543,-106686.995674286,11353254.4682568
543,-106689.895952721,11353255.6834946
543,-106688.686111683,11353255.2474932
